model,roi,ll_,R0,beta,sigmac,sigmar,sigmad,sigmau,mbase,mlocation,extra_std,q,cbase,clocation,Rt (week 0),Rt (week 1),Rt (week 2),Rt (week 3),Rt (week 4),Rt (week 5),car (week 0),car (week 1),car (week 2),car (week 3),car (week 4),car (week 5),ifr (week 0),ifr (week 1),ifr (week 2),ifr (week 3),ifr (week 4),ifr (week 5),waic,loo,Rt-by-week,car-by-week,ifr-by-week,Rt (week 6),car (week 6),ifr (week 6),Rt (week 7),Rt (week 8),Rt (week 9),Rt (week 10),car (week 7),car (week 8),car (week 9),car (week 10),ifr (week 7),ifr (week 8),ifr (week 9),ifr (week 10),Rt (week 11),car (week 11),ifr (week 11)
nonlinearmodel,Luxembourg,-361.3807300538411,6.580863950856893,0.6212361540742468,0.027491704798569654,0.045239499320703494,0.0256729744763338,0.06851005274594413,0.19090221397565782,59.09736884083233,1.9316690744432903,0.07101591619621936,2.57986535259875,33.242304896561244,6.3043393819258,6.104291878343449,5.860357197161999,5.588184777619606,5.280785236799684,,0.07739337427829891,0.11077946495844042,0.1723714136493727,0.24032301903349937,0.29256819944418366,,0.003636466945376275,0.00760771954334218,0.017351412509510403,0.03442365457454515,0.05401761547999143,,849.4950327807244,1538.8689365047637,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Malaysia,-636.7745705131026,1.6256962801839214,0.15943118067100043,0.003187383355321095,0.14034027994959758,0.013275532927016215,0.0793654943472307,1.3019237132766182,30.424938126272217,1.1252229026852143,0.0682497485348462,8.360337513743325,52.03484136758986,1.7053845687855653,1.7847714560305556,1.8966253910185948,2.0341977090570205,2.1696280889844353,2.2328632071624748,0.044041977019157054,0.029577418820323897,0.021992246649244557,0.01880062497048142,0.01573456068307825,0.015281572582946077,0.002007367477142065,0.001959385098607113,0.002458884138953406,0.0017407399636371413,0.0010870547432142133,0.0006146659300502845,4443.056876012158,3441.1099245932046,,,,2.1717595867832724,0.020993076921099627,0.0006015992362220768,1.9807603171965047,1.8281664962910291,1.7568038912261872,1.6959207386716126,0.033366610644355046,0.04976074760182525,0.0668341217395436,0.0822409314730163,0.0010947160708417026,0.0020960425865085616,0.0031960243514687946,0.004333561670136087,,,
nonlinearmodel,Mali,-124.3041211477694,6.307474053752092,0.8330073165454812,0.037881916474017334,0.0623658913738345,0.03671545382208184,0.06815429870644174,0.20603809486146255,42.039591108417596,1.065250838630988,0.07543513654762532,3.2942018407666946,26.179872747462014,5.817065956640472,5.291252738350819,4.4900089143453155,,,,0.16245150928689328,0.23570762569854103,0.2693692386967053,,,,0.013135492610129713,0.03144648085964808,0.044424499557732464,,,,268.24207592536766,361.29930078724414,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Malta,-212.26166203667526,4.783071121599638,0.49303743395101496,0.02125046341672318,0.04279419182309301,0.03209652399461696,0.06454356376004955,0.23897921070893002,33.74522790398128,1.920035132471451,0.07528105527902652,2.6851907240572874,28.045615272164245,4.461294922181379,4.0036442008713955,3.348447595242106,2.706170172070732,2.2255650215786167,,0.10018452082772683,0.134809599304214,0.15543511066120405,0.16957547800936984,0.1810388745860183,,0.008506536994834436,0.01863619369883373,0.026733687957695658,0.033084772975239075,0.03840216039795396,,438.7609110811368,472.1346756019717,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Mauritius,-178.72621416317685,5.8617093275792005,0.6828162835344389,0.030399413981973857,0.04930503283180999,0.02963091693118109,0.06963138586144424,0.17042963874480227,49.02916757207392,1.6397297888829572,0.07034225727671115,2.9010018564431186,30.57396144640807,5.498103877202443,5.119780667534162,4.56022526094354,3.897815866671345,,,0.1343187065063816,0.20493222873468575,0.24902345374061946,0.2809249578455809,,,0.009140978972783619,0.02337990239790204,0.03771579700759435,0.050732026021865176,,,370.2630139012706,429.41227139120554,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Mexico,-429.59181932576723,3.274009253894782,0.28060781556834824,0.015128981457232264,0.057008985366778585,0.027461795875885237,0.06555504599222661,0.2321790370455583,111.6079425419145,1.7072015048972686,0.06997980692492381,0.7685968012140159,31.0280867387318,3.333020366255308,3.35598202641087,3.3560940967498007,3.3400172870184868,3.3151629192210583,3.2901417544731517,0.05135840907023542,0.03863842711192521,0.04011334543316652,0.0391608075411799,0.039561797913736804,0.044159959853399496,0.0041573906833751615,0.004282450515749551,0.004948557562550629,0.0044433756346445065,0.004205683477306563,0.004850175829038253,1708.3377109244673,1983.1133209791446,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Moldova,-309.6466789485121,5.657439100492894,0.6231463429354793,0.027795779001255475,0.02320215298739122,0.013478431440765413,0.06774140551022328,0.272503509141211,38.91754851521503,0.9194112540537395,0.07490485201148292,3.190433003251132,23.755052754525067,5.2331428623159795,4.787923254241525,4.182114586336191,3.537824785588019,3.0941558449856683,,0.11494876336959939,0.15303880898896657,0.1691001513625095,0.17901981498259953,0.1901253713111113,,0.003713252834911347,0.00828161669190762,0.01156455198882567,0.01336622256044314,0.015316707832703134,,1533.8066915969177,3248.3941973332044,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Monaco,-119.83277561346738,4.471289273410655,0.47615380957696435,0.021084294891647037,0.05101050635567084,0.054301755336579154,0.06710209009104828,0.14624005126230638,37.326497971942466,1.8473430739352996,0.07063886977009885,2.3769223319199577,31.08540296521094,4.198077192992676,3.8082987772302452,3.2639411316269804,2.6486864664653527,,,0.11331615482238028,0.16601336411538792,0.20010390468340922,0.220081477039153,,,0.016744310451682287,0.0398268782922883,0.059130123109317326,0.07705788113158271,,,244.7363117094986,244.99683695792655,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Montenegro,-173.31568466201014,6.487898103005481,0.7865723954681941,0.0354627332462766,0.04899253589538395,0.03222059317760036,0.06767857467591887,0.1951786728518454,40.30144741597542,1.8297880112566893,0.07325964418568824,2.965862423712973,28.22161536343586,5.976637791664448,5.457787640340647,4.692668356452335,3.8425007573499435,,,0.15258854800953514,0.2263188105189025,0.2662263462594767,0.2918801912184037,,,0.011243712038096883,0.028520564573824167,0.04287952679525993,0.054937096618808946,,,358.5033354729061,380.75396897053764,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Morocco,-314.5484971341258,6.99249888665898,0.6379240155368564,0.027693390867925636,0.0185605226663017,0.01431562736261761,0.0621891451750098,0.25670507965876976,51.328642748999954,0.5669270579547607,0.07213262334773794,2.9564371078860345,46.745601272661844,6.723173953040498,6.512338716250645,6.16775359322831,5.755435049399658,5.311751960541596,,0.09428989120088505,0.13499120648354795,0.1713232398943138,0.20906273981828633,0.24813051160857885,,0.0028879018787750215,0.00674555441110502,0.011397072753712979,0.017827532973445893,0.026566991200664428,,2277.2497982923146,4052.606032738808,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Netherlands,-632.2792765487815,6.080918728911951,0.5319868873834713,0.025092958697027556,0.015875170502371718,0.0417794755346169,0.060358181801517356,0.29868301501230143,41.572227706793385,1.758892379620021,0.07400126745088581,2.788898545163054,31.796477141567586,5.692816036662043,5.323176111313963,4.775911881440783,4.212313820863166,3.7264296425795287,3.341479066228251,0.09078743929314378,0.11651297561583411,0.13355456959958634,0.15603086077344255,0.1927447546039834,0.23984914430674653,0.008799669272357345,0.016729595870416218,0.023181625743709508,0.030888053003801926,0.04510447444987016,0.06881186951331873,2272.000546316115,2112.78639148818,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,New Zealand,-324.0521786875367,4.256333188695175,0.38767883017782806,0.018471869044854712,0.19311474528619477,0.017060238550005186,0.06624001021717213,0.21685660503378618,88.32845224244157,1.1947911086807883,0.06935974439297816,0.11779259117369771,8.792073881004583,4.565020190280667,4.786742433123889,4.926392455119969,4.988228041642502,4.981177439527084,4.953001076374392,0.025370248189917892,0.008879536669110247,0.007062568336941442,0.008768788589381666,0.012858683969330735,0.017637621051287085,0.0012515380003977488,0.0003708922928120385,0.00027172748039913696,0.000332830020548307,0.0005903599760771292,0.0009547179295575821,1018.652106003222,1423.1496472625918,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Niger,-167.2078659638711,5.104210036904261,0.5843171991643558,0.025520833028850387,0.054152658431679934,0.03577225953918952,0.07494170993374653,0.2101492673800121,71.49995700578407,1.8596483648967457,0.07109967879727239,2.0992942060221083,29.72520822483647,4.918935745333364,4.767338716922415,4.5350633744096545,,,,0.0833747816138196,0.11156812662585572,0.14005300269660453,,,,0.006545013363306481,0.013108026257304194,0.020847396758756465,,,,347.531730568908,519.2229332706715,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Nigeria,-211.76333046654656,5.353454508585607,0.5717820209012333,0.02366018504433906,0.06102757350122197,0.01771419907333608,0.06512744890970265,0.23775375340355376,43.79886862516823,0.8565097492320268,0.0694436066622779,2.839263566370799,29.48583334965783,5.100301852714216,4.748502183568855,4.167730253096355,3.4604110322209882,,,0.10847901673749233,0.15272037094706095,0.17574294761625076,0.19096571609907903,,,0.004733276522212565,0.010823949432631971,0.015580292261840385,0.019212873635331876,,,446.392856286839,675.7771752295043,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,North Macedonia,-283.954530880458,4.760356464064778,0.42555696723127734,0.019297572203318555,0.02550442681714225,0.020529730533880186,0.06483404645390967,0.29943732458768646,46.701766758793255,1.1160631971524864,0.07334183631147032,2.390108106146567,33.702658959107495,4.572302155700959,4.34785687690413,3.9726374451087123,3.549096946309419,3.1673629985696072,,0.07872478889346118,0.0981087465955814,0.11242072479837886,0.12433203818363603,0.13665326155664076,,0.004200544208084564,0.008335329396208385,0.012043105995167579,0.01505517011461694,0.01820386790066516,,709.2130590601251,1553.9782273617298,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Norway,-477.8141863589074,5.801475788021044,0.4853531295427741,0.021538800836512967,0.020108759024238122,0.02736006842148023,0.06201390852396288,0.24530390235622593,43.329805684625455,1.950685092585432,0.07110077656753415,2.54581178799277,37.35674668039409,5.542409534815295,5.261768945917243,4.843526767643043,4.352242727766692,3.807993229005989,3.2729671176495376,0.07836810493887542,0.1035533790212742,0.12942974645313873,0.16359556540798623,0.20066803853244736,0.23367826529349806,0.006409871659420836,0.013369966122181186,0.021739239766339468,0.03283116338047766,0.04796448601838372,0.06556347918034658,1053.4686367532806,1221.5970390154698,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Oman,-301.8709063674082,2.717185506489578,0.21563200935821542,0.009963380271338331,0.07140676960645917,0.027114235779937754,0.06469510553936371,0.25805102879389774,105.68599576172461,1.8022634567566405,0.07004531356749216,1.4685830261496737,53.48748513120297,2.6833835679809868,2.641847740906872,2.5586118028207006,2.4667117695064595,2.39067475597425,2.348659280283967,0.05816740887191743,0.050241885083857664,0.04957838215924057,0.04865356564709907,0.04773825320918487,0.048421775250054845,0.0048236796925066674,0.006146081093899309,0.008074862986093861,0.007946005098123259,0.006790318198184183,0.006019810796034618,628.5254567608038,789.4971610739343,,,,2.32756142497341,0.05075892995064654,0.006264751267950676,,,,,,,,,,,,,,,
nonlinearmodel,Pakistan,-470.69298610191174,3.6253795365819457,0.2819602401111214,0.012699778627378831,0.035279325652611326,0.014391137695235338,0.062103904271536337,0.2513214823492601,92.62465046750475,1.3025695315328765,0.0706208898314988,1.6436563156982686,54.38395063317844,3.638097832805787,3.6309696831678804,3.6128415915337513,3.5752578190545736,3.53345972260235,3.48474058961979,0.047982456335420434,0.042083114112896156,0.045885807832708334,0.04748112197688634,0.05327347283422889,0.06420269387364844,0.002019432022934606,0.0025338546909038553,0.0033615058971273124,0.003105789968859237,0.003529956586548196,0.004795097612670694,1263.556791459081,1893.789943832658,,,,3.4075291659485556,0.0815963247017216,0.007346447920410625,,,,,,,,,,,,,,,
nonlinearmodel,Panama,-339.5269922208046,5.5143090083677295,0.5628563219945226,0.024446685097745797,0.01576092363581935,0.019925270197298235,0.06588353436677663,0.2740291238133444,39.69334705189823,1.3425312984491364,0.07446102693384486,2.700695111439212,29.51249231791546,5.187048078942675,4.813442143698559,4.253020922032931,3.6495702561784515,3.163566738033997,,0.10033547301231277,0.13365406123746915,0.1520944752513687,0.1666790332712485,0.18396494270746308,,0.005051492436199942,0.011233864125004323,0.016240999148920188,0.02062883453487146,0.025560466254569397,,1269.3831543379345,2867.8975157463547,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Paraguay,-165.58501521897566,3.579885990940139,0.32771220585377014,0.013542306206549455,0.048655186122727345,0.03595760462454842,0.06464225670270832,0.23940598508870314,48.33031367243846,1.2607338270409936,0.07261380437362192,2.1898905182598,29.131628550740356,3.449294050692253,3.260122176562107,2.954772442929306,2.6034616985360843,2.267066689994757,,0.07318755426376466,0.08863178627755569,0.10023078505290262,0.11055294242984658,0.1193024848333436,,0.007676686871648139,0.014304662010100944,0.01965910758453276,0.024386785431439587,0.02863329755162703,,342.7688297070586,381.0351099876083,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Peru,-460.355121409718,4.330934006891483,0.3760322987076772,0.020420874275544447,0.06483016670809985,0.017945181089903905,0.06373277049531836,0.3264400750812704,80.35982980476928,1.2748422314805998,0.07268229047596413,1.9983836150573386,33.85038447360776,4.173524338094307,4.028872715728468,3.819815523422976,3.589668258540005,3.387309644351594,,0.07578764445490316,0.0833574551241691,0.09243612065795005,0.09453357635972197,0.10450305820035373,,0.003235588949507163,0.005014365849873307,0.006519511436617491,0.006546372362839314,0.007582632997563939,,5718.72836317926,7891.631670088751,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Philippines,-432.70496186782725,8.028668009615615,0.9573388470307558,0.04065872226244193,0.013082685128357785,0.01622197236576719,0.06993570720841726,0.22138566348268518,35.55052839095424,0.7821237510838026,0.06912414930750856,3.940849836581383,20.80596289916856,7.277140519856701,6.49560315382122,5.3823886598234605,4.281357451108226,3.4793602853753987,,0.17023330069481396,0.24160352730990808,0.2729576199020093,0.30267859573910694,0.3417422776557275,,0.005857871130141891,0.014774271903913956,0.02173732674047186,0.028280622693722,0.03735864558501827,,3035.1253242018693,2918.5512339557517,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Poland,-452.6856693317753,6.2290717008090635,0.6711541049129726,0.02908300742541196,0.0181621419942974,0.012832703294130728,0.06767552976910751,0.28759685625145215,36.25736835912582,1.0375404248496698,0.07413202371803018,3.124086849807693,27.54326383425563,5.826962481587744,5.311542638502346,4.628847487734076,3.949508309578551,3.4178603715819165,,0.11081028440312435,0.14704105640115694,0.16386833114907506,0.18128067293442968,0.20538077173221247,,0.0033096417991462157,0.00723838584958034,0.010175310720813346,0.012711073339658298,0.01641650898428038,,3053.690358153207,3556.29298458372,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Portugal,-547.5929196566574,5.801362984467527,0.40158917715814113,0.019591173451972234,0.013605195845145291,0.016678866787766485,0.05707691501123713,0.30626289385629946,61.82644324087029,1.3068174521099127,0.07210222031801336,2.4279106395684424,41.05824226687326,5.6044491614704075,5.4109180985738945,5.1476821991819754,4.823544275476103,4.540095177122208,4.307446361880527,0.06864597630752464,0.07937186479569575,0.0884726778918565,0.10666405495238045,0.14203478808211295,0.18817762649186495,0.00265214347972546,0.004337504705737514,0.005674939563686683,0.007805439219657465,0.013155204270831496,0.023257536798489936,4100.908662576766,3715.1633613074564,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Qatar,-396.6638557708204,7.540085894911173,0.9189142762228559,0.04414099599851429,0.040599360313914465,0.0181740742439592,0.06442798672216402,0.2118989781232515,28.454538990990617,1.8121481551839285,0.07461889954349032,3.190627684574559,25.801049529966384,6.794794881447341,5.914088866235787,4.721042582869511,3.4644900587443894,2.5792648007557957,2.1221488340490957,0.17065292077347619,0.24764618798555887,0.28110198506134765,0.29689207665586725,0.3092183137601971,0.32134478312373327,0.0067773972685388675,0.017175448345862755,0.025408122049915903,0.030583116980200532,0.03411501618272476,0.03723808037844663,1690.5418710292274,2982.6780791027395,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Romania,-484.703112791528,4.546109956980175,0.30412991653885313,0.013419814739331883,0.027608016698460223,0.010654854752831252,0.05441103498133077,0.28191147289278073,70.34633960972086,0.6315728488619949,0.06976432939117969,1.9529950286852866,65.56962702874847,4.540415230690194,4.527623601506221,4.495884126572495,4.441159451547383,4.381586212177248,4.301146113804134,0.04707235160588907,0.045562202044264366,0.048191234324512756,0.05386880132921261,0.06837457499175138,0.09221055752852267,0.001356531924524037,0.0018018920386662224,0.002248291980677741,0.0024819896750871238,0.0036078828859902818,0.006155512159577728,1307.4169705901313,1368.7191777355447,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Russia,-564.3620027266013,1.650147333412519,0.22101616111616446,0.014320394817541392,0.03391741409956321,0.014115063743378696,0.08562270698390441,1.5516638425460805,38.01483072535162,1.3447836725308664,0.05288011210479564,1.1916807474463114,25.27300356888206,1.5618726036885926,1.5000579727175767,1.5030190051033436,1.6063333622050755,1.8176497349335117,2.089437258905172,0.14719375081135172,0.0879716990838853,0.0479458022301098,0.04460942179279487,0.04680261029573124,0.0328099096688827,0.007412274267591927,0.007973245594913405,0.003993841817402657,0.003730415672746642,0.005566560708000316,0.004746467673340184,355545.6620011476,32846.69602571852,,,,2.344820358871737,0.03447072940911289,0.003436428975222532,2.50357446590949,2.5644872460240915,2.5592542458087335,,0.03550617448562636,0.04108048880845453,0.04575885786000528,,0.002465117543619789,0.0027037215668791145,0.0027663948861618715,,,,
nonlinearmodel,San Marino,-253.97574162195912,5.06005015675718,0.4823760869944965,0.02034958860459797,0.043205082759524865,0.040411376362996285,0.06114910327583511,0.20583484189324425,26.130420427706472,1.91288509362437,0.07317903723635907,2.392652069504809,33.17269653635677,4.6702246663306015,4.087055483837691,3.2566979570834467,2.377806519507522,1.7588007684852787,1.451876413196953,0.10182955283563816,0.14596294695441886,0.17471202183610046,0.19329269344768205,0.20769805250902335,0.2188289777115729,0.011493053172683055,0.02698856604887477,0.038985520984927594,0.050008672912196905,0.06117490365491608,0.07005693711483682,519.2949107819819,544.1777268087412,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Saudi Arabia,-453.21598411453283,5.140119994040562,0.4243327342740224,0.020392057602375127,0.04001615852019015,0.01046531904903257,0.060596566794151124,0.3441522233592004,48.568591837687464,1.0597919103632076,0.0744054298677889,2.6167259646657444,44.06968667074513,4.9865142528035795,4.814534653467582,4.534230589272163,4.189772864699163,3.8102326038936427,3.4319994794414024,0.07631129520712288,0.09774909353576731,0.11528570458617546,0.13005886852034054,0.14820901272349313,0.1704725320357229,0.0019371105375251014,0.003692331452190463,0.005419316767008721,0.00688655293836094,0.008757264950145859,0.011520837088202469,2055.5861193976034,2429.1501301300455,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Senegal,-254.02281582560016,3.554545465461159,0.27438450736087594,0.010609273128784503,0.1557340538155196,0.02265931724014877,0.06294825812283392,0.21777378154663102,64.24369563546645,1.0214554167132823,0.06730896469176846,1.429177105948608,50.665878541297985,3.550294235440541,3.531729316961072,3.501367848775752,3.447466519292425,3.386070811569958,3.3095357943927857,0.04252958599010375,0.03920034499128436,0.042906624545025154,0.05163707235373151,0.06412764993281984,0.07705295898669029,0.002441715090933381,0.002655102209808034,0.003405233710726866,0.004150858251019468,0.005376961868146467,0.006831458378938329,571.0361014198063,624.4099257698163,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Serbia,-337.9128330763599,5.75008033591306,0.6822633658843134,0.032784381086986614,0.021647912318679862,0.026737632297089087,0.06629772132779484,0.2609251548906153,35.24288621723704,1.7455180152808185,0.0769867689114211,3.2302283623067822,22.584528165408578,5.302234062265992,4.794114539504548,4.033462914594002,3.351386350259995,2.8737453654089404,,0.13347863147516698,0.17815579045101565,0.19769407782073498,0.20875173482588477,0.22309353118115594,,0.00846238080252199,0.018965671343367616,0.026359978750865577,0.03057985311064873,0.034861307308318365,,2030.34101532826,3652.617626639283,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Singapore,-642.9643797324838,3.6842104325725815,0.30550503262858963,0.01974362978425199,0.2907631326805611,0.017525179324614865,0.051165620839139184,0.4557929417275434,6.374354921618822,1.323510311396676,0.06827363336748166,0.2166253792742951,24.40839978143856,2.9261006700231134,2.394709006763401,2.0967292473574375,2.0446753032652367,2.0919241365362122,2.14846909427415,0.08552904616722756,0.08755115060573579,0.08714726066044462,0.08315836100634441,0.07604204170589263,0.06744609125204593,0.004344938180263303,0.002707302446963982,0.0039919519679584466,0.002118297696822138,0.0027768538849226327,0.0027550140464074908,2090.8866027356667,1923.1583672420575,,,,2.1721542338458995,0.059863025856411435,0.0024892177390212203,2.179782989372022,2.175249622277814,2.1571434760202943,2.127556003631434,0.05448993935570702,0.05156998576052736,0.05165395840722496,0.05368963042973666,0.0023148310916381396,0.0019938392434264082,0.0019193722275012244,0.0020137883526100964,2.10211224682791,0.05762873422091372,0.002116803917173304
nonlinearmodel,Slovakia,-262.76803454183016,6.838516460431897,0.8645138775392724,0.03956559323544212,0.04509224109647036,0.02622047689671295,0.06640366631490255,0.2114202919589972,30.779526531760673,1.9652825583888882,0.07581253839692173,3.26512350250703,22.219514315893484,6.111936051344197,5.306833208200212,4.241171565813937,3.1683587430436893,2.388086641712575,,0.17056630225344865,0.24746336902101562,0.2816369142014195,0.30170493648971175,0.3179307760729623,,0.010049524079594897,0.025175602322559658,0.0363663840511175,0.04448017698854932,0.050812258420019484,,578.6622060365256,750.0226326830435,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Slovenia,-343.3722081368204,7.4127457775391745,0.8061703313638504,0.03355029378654576,0.027532442199766388,0.018792467640601926,0.0668116019101243,0.186357553734159,40.7009217074307,1.391114487237489,0.06883864559262998,3.093571737371567,31.238751029479936,7.004564815447086,6.578413369155189,5.984330149596165,5.273346401961522,4.3998249848016595,3.4078352780607903,0.1266923058325617,0.1945123092033345,0.24634274339555895,0.29391293332838664,0.33303713061128326,0.3627674974764508,0.005128138023558804,0.013949501652661723,0.024918599503192945,0.03765730660067999,0.051098786501053164,0.06454141386999136,761.5863987915881,1336.4907302017984,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Somalia,-57.29438982535957,4.170600902672698,0.4138958950159125,0.021066600362511043,0.0491907954142344,0.06647061821578203,0.0704214756947967,0.2164499321904278,96.90698101081259,2.2659789300592528,0.07080674960057685,1.5722116428852257,30.23045880950586,4.085658593591153,4.016632878589057,,,,,0.07132154622877995,0.07499305267745598,,,,,0.011653003171052511,0.015925263507536806,,,,,117.82414532275594,119.66141265549034,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,South Africa,-328.72573474934654,5.836383597629796,0.5306196229652398,0.02451292070876181,0.04456871506023605,0.025745936325884528,0.06488271647401475,0.23104351155835162,53.51539060222008,2.11273907120934,0.07321678455496503,2.6140513575001227,33.549909965981755,5.552918011870857,5.291605781412527,4.932082476071066,4.521126442775372,4.08147478109273,,0.08737858042783275,0.11471998142908507,0.14157675751447585,0.1739257606263859,0.2118292954050836,,0.004801153787777221,0.009446319262202895,0.014721380894487032,0.022091404245997325,0.03195547216429666,,782.2072687741054,1536.1418936851755,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Spain,-998.83371045617,7.221792448952602,0.46251706599079534,0.02176289333463895,0.03687260663394936,0.01621719864952813,0.04694764785607349,0.33170789428934344,57.925215272810476,0.8380401281713212,0.07119118546616467,2.16139663240968,38.72882954765115,6.957665942647523,6.710148018111544,6.387896160436499,6.058595701273781,5.746477755011095,5.457532375138381,0.06261551780083499,0.07194538073453959,0.08042889979946832,0.10507018649384972,0.16651842146302415,0.24180491912585256,0.0019893590712811346,0.0028814043949927453,0.003542633447853734,0.005491351777279418,0.012367666098053707,0.025734878470670068,29077.731950836096,101026.96013591756,,,,5.206584086499616,0.3013310665036958,0.04249636476274264,,,,,,,,,,,,,,,
nonlinearmodel,Sri Lanka,-201.02200420863537,7.3006521021819815,0.9243937614480056,0.03890764745048865,0.05555245171575671,0.021399867564521235,0.06508352649058502,0.14588175676415327,29.57956540904977,0.8954854715097764,0.07127972128765309,2.81783289019386,27.542108869928704,6.59879460185312,5.764999604520959,4.588720364614801,3.2684412814593253,2.130211770572709,,0.18511499477001103,0.29250838190095246,0.34493274277400676,0.37566789327513145,0.395403956706075,,0.00969122767943784,0.027804102659575378,0.04336218458929844,0.05713561000000479,0.0685079267869455,,417.04885190213264,477.204271707858,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Sudan,-62.45564054408128,3.622579111536055,0.5218484139826765,0.027145922582949386,0.05375120830214958,0.07181946551339254,0.08001251566424711,0.12852782413592123,43.55726165298811,1.674830645450874,0.0655869383539984,2.511763249702523,24.14108503903013,3.2341396593101863,2.9950383191293897,,,,,0.13412447269068317,0.16125750361805252,,,,,0.024039513926839423,0.05171616214833656,,,,,132.29552999630647,134.04146683785726,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Sweden,-556.9003796930016,5.794776976945508,0.5565264888565459,0.026223492261570544,0.017631893456659966,0.02669265937577003,0.06257136068745262,0.3017341552887529,32.73501180710453,1.73041182116871,0.07421242571537852,2.7015707670448377,31.24240691381621,5.457797849912598,5.002584881206606,4.340843267897981,3.671376527405097,3.1228920443881036,2.7327286969501046,0.09757395730296381,0.12967113246651069,0.14913118907396852,0.16342227182161956,0.17899263842798152,0.20021104979114043,0.00628210168287621,0.013279321022989496,0.019397009428348645,0.02382770785290894,0.028860585152551015,0.035739632046212534,1988.6627434180666,3223.9837396719927,,,,2.4914541568734627,0.2252284097017358,0.04564069194181373,,,,,,,,,,,,,,,
nonlinearmodel,Switzerland,-743.7039046643621,4.169554251584817,0.3772026172759029,0.020070240991890517,0.04909245984216382,0.015048004360827576,0.06991413987745006,0.2404623300142903,83.75511040972808,1.4976648127062289,0.07205686250640572,1.9189293870871957,57.95187405203343,4.0884014108693405,4.006258545013122,3.8974290681790773,3.7872184089772443,3.68192685305084,3.6076541821557604,0.06420794505158424,0.0645905566578131,0.07018812458294413,0.08644479642605925,0.12023290105590323,0.1613705424633202,0.002274036641833587,0.0029554604288783543,0.003463167949646505,0.004845097063903103,0.008682486661024627,0.015410087761068877,3142.0612052285446,2237.522817379916,,,,3.540376045897916,0.1955362102977457,0.023745534661278198,,,,,,,,,,,,,,,
nonlinearmodel,Syria,-62.51671401722906,3.4617756611396473,0.5810027126863344,0.032334705932804034,0.05305742478581797,0.07126646799717953,0.08711353484977259,0.1038200960234779,37.44213002595583,2.698908048393127,0.06470816830435847,2.676615775382221,22.619703555371117,2.9784156227187664,2.683487084334212,2.321326657300964,,,,0.16304018351441468,0.19668991390818136,0.22905090627136146,,,,0.030468290357722583,0.07246676980257485,0.09778949170134424,,,,129.20872285791157,129.28805007286496,,,,,,,,,,,,,,,,,,,,,
nonlinearmodel,Taiwan*,-363.9581288386206,2.028561484232795,0.15885530486811994,0.0047595715807343085,0.08243130436912155,0.027932817682898528,0.06463151353196711,0.2999301583884011,60.836558190705844,1.6365389689475265,0.0686863552715837,4.222480684595432,55.78608716619155,1.9735153514472175,1.8713018603876987,1.7553374730471938,1.6915223218419055,1.6520008176887981,1.614419887764775,0.04832560799806419,0.04029324115563178,0.03781724354729217,0.03613760481939243,0.03553386187576446,0.036883792426809114,0.0045527211624529305,0.005854891077161448,0.008221325612332152,0.008548905250539945,0.007057082946991287,0.005213158233573439,744.3590377573637,756.5240837259098,,,,1.5436444103353884,0.0407510042076539,0.0047125362259676905,1.4309007772337543,1.2843976476375323,1.0621331727188466,0.839369194019571,0.0480440162786842,0.058357897383487886,0.06912793230430742,0.07944310447481626,0.006295967177795271,0.009247109169914489,0.011557789161212428,0.013577717800730211,,,
