roi,quantile,ll_,R0,beta,sigmac,sigmar,sigmad,sigmau,mbase,mlocation,extra_std,Rt (week 0),Rt (week 1),Rt (week 2),Rt (week 3),Rt (week 4),car (week 0),car (week 1),car (week 2),car (week 3),car (week 4),ifr (week 0),ifr (week 1),ifr (week 2),ifr (week 3),ifr (week 4),waic,loo,Rt (week 5),car (week 5),ifr (week 5),Rt (week 6),car (week 6),ifr (week 6),Rt (week 7),Rt (week 8),Rt (week 9),car (week 7),car (week 8),car (week 9),ifr (week 7),ifr (week 8),ifr (week 9),Rt (week 10),Rt (week 11),car (week 10),car (week 11),ifr (week 10),ifr (week 11)
Morocco,0.5,-314.1138167621335,6.328236688213139,0.5878234189043279,0.02653706676742064,0.018606259543050414,0.014241596174835471,0.06362151451708806,0.2139028762823223,50.23407421179068,0.5624479761545224,6.002742149567942,5.953274224179175,5.889967795997735,5.813174615504938,5.687720607501846,0.07845894971920588,0.110887838711683,0.14570576523449913,0.17816515188426912,0.20516254436590287,0.002367780227447659,0.005317492434377131,0.009636739347108306,0.015406341424445965,0.021954477913780204,635.57453561062,635.6949633130882,,,,,,,,,,,,,,,,,,,,,
Morocco,0.75,-311.96003469293174,8.598804874911151,0.7390396691786479,0.047080169367920144,0.021034020794825053,0.016259093905543566,0.09878325437800371,0.2772927342981826,53.98511584701772,0.616363410010118,8.239572947988965,8.196720324759186,8.14257398735263,8.054700418116111,7.8709704254759,0.1296887102031657,0.18534666110909503,0.2423916172785731,0.2910394233528699,0.3281849053780315,0.003968786400689211,0.009136758348110202,0.01633361533385921,0.025409522504142065,0.03536468318701064,657.6115810767836,657.7438510192931,,,,,,,,,,,,,,,,,,,,,
Morocco,0.975,-308.7643007299097,15.479064293672993,1.3610003812892024,0.1731017499281951,0.02722739798035899,0.021497465835674065,0.2635824905599251,0.45977826486542184,73.10393814914192,0.730646021701898,15.06150144216864,15.183543050956713,15.208457700607415,15.078050914368003,14.52526665779478,0.35295720907519657,0.44031829021264896,0.5276494976181525,0.5938459409364096,0.6354276587979115,0.011042019607477164,0.023454812928555405,0.037893522900609544,0.05450568613334651,0.07152072238258679,699.6108170022884,699.765656441881,,,,,,,,,,,,,,,,,,,,,
Morocco,mean,-314.47476863410304,7.014820078423056,0.6528352819238806,0.0421404732908663,0.01904604739416574,0.014644145437156716,0.08374025295384983,0.2299131972734227,51.37544499221066,0.5660715752409737,6.702470944271365,6.670655202572379,6.6273472097444515,6.553101389883624,6.391808923832121,0.10516461523371898,0.1431979047917965,0.18326493935823318,0.21846228023087938,0.24503523733569305,0.0032210731258461773,0.007104510021222828,0.012454052023860237,0.019228004292115172,0.026609553389017573,635.57453561062,635.6949633130882,,,,,,,,,,,,,,,,,,,,,
Morocco,std,3.4747962094811444,3.431298404399751,0.2738818449005704,0.05805517516106813,0.00353787857580499,0.0029277472863791544,0.0759187245439638,0.0945069134618633,17.723948723011482,0.07819102294638766,3.3890504459793505,3.4625641764861896,3.527748842951195,3.529192275722321,3.384220767813832,0.09121571714386305,0.11023382942344044,0.1305775435770497,0.14608263991699844,0.15621329663882866,0.002940356054308639,0.005995184976483334,0.009595753372787716,0.01363110449829642,0.017755035620792937,32.67217249744296,32.68972982880001,,,,,,,,,,,,,,,,,,,,,
Netherlands,0.025,-639.3747965729335,2.256855012748037,0.2971249397155444,0.005264410718099664,0.009523035859177936,0.02109153841237805,0.02312822760751567,0.03966574541224044,22.703679377675176,1.5274538567277807,2.194938974901023,2.1337146728547345,2.0822820422830493,2.0417418402466723,1.9955564132934285,0.017239478704291135,0.01800247326155127,0.02163502489792695,0.027443626559280718,0.03341509758839934,0.0013273935076602715,0.0018713219159532976,0.0027684208624462704,0.004468726779494671,0.006969316739093574,1126.6270023479512,1132.3488000562038,1.8977954418264047,0.03742498436070925,0.009449403989512573,,,,,,,,,,,,,,,,,,
Netherlands,0.25,-634.6337495619441,3.8893009924629163,0.37373074043089644,0.012002883548823487,0.013151774079378186,0.032334283480924396,0.042588712467038714,0.17807390145300178,45.5104230637139,1.6787584763473027,3.7636979832343256,3.686056735736516,3.6021229536615693,3.507430566773806,3.3769066938708967,0.03930552267180529,0.044773891051860304,0.055698769923080385,0.07122725238169252,0.08823229108303637,0.0035164607216346512,0.005512674773042523,0.008337904404520861,0.01338588213688046,0.020402558497437634,1220.5161892717192,1228.291410715242,3.1106242434671927,0.10218851920575023,0.028322200279840153,,,,,,,,,,,,,,,,,,
Netherlands,0.5,-632.3214266921713,5.217556715024729,0.4397710302239839,0.02013142351533262,0.015929927431949667,0.04231447777026874,0.062090179656387766,0.2565658773331127,52.43631431960829,1.7646034691773382,5.088347721600995,5.007340396201739,4.906607151142389,4.774327592387265,4.55734387593359,0.06456026931850226,0.07803965008700373,0.09719843280024656,0.12220260934005894,0.14974804008479392,0.006212441150028338,0.010405176616825306,0.015923739390588595,0.024599946195965738,0.03638004767901666,1269.7799493241669,1278.6326044690004,4.151145933572227,0.1741196312867727,0.04976665755934471,,,,,,,,,,,,,,,,,,
Netherlands,0.75,-630.1061240318352,7.025674826214385,0.5570527513596917,0.036280309482851755,0.019592598145560695,0.059332972727181854,0.09469791803135419,0.34089436914273635,58.39506680168217,1.8544131786558848,6.916708972696377,6.83753530715506,6.707717620848429,6.517338100048635,6.170531514317597,0.10939007003637097,0.13774623529440083,0.17216756171260428,0.21338120122470233,0.254758660672297,0.011738003309224164,0.020299421937835863,0.030732960334802842,0.045866509535645944,0.06536810966571757,1319.0437093766145,1328.973798222759,5.567327779567555,0.2924341066889746,0.08761851756466295,,,,,,,,,,,,,,,,,,
Netherlands,0.975,-626.2712024114742,13.165966242544464,1.2905670709824033,0.13238509185822933,0.031750327644621115,0.46309614393849446,0.2398766240807054,0.5561510634905462,78.15078824139113,2.047542883239588,13.053037577862572,12.888532781488875,12.470129574312727,11.813210853035294,10.709072576187928,0.31226189160005624,0.36842234570904303,0.4286259614310257,0.4927963616285298,0.5503911135593483,0.0558045043288473,0.07680388110548993,0.10362761256746003,0.1389540709014778,0.18314295787428475,1412.9328963003823,1424.9164088817972,9.344437916429662,0.5968404057168326,0.23059098184094262,,,,,,,,,,,,,,,,,,
Netherlands,mean,-632.4362605822197,5.8346526906576415,0.5218325022297189,0.03236344763782529,0.017120315954272155,0.08547525334060926,0.07957837262673902,0.2659645790933547,52.71010197925521,1.7698978653541761,5.722194388505829,5.636566254378808,5.518939923464242,5.339272237064998,5.037171452472606,0.08942758583347808,0.10753825645003545,0.1313683051810211,0.16048633132859413,0.19023017053411825,0.011773124394541732,0.01750744311170592,0.02525379561851826,0.036689334351180616,0.05166158398245295,1269.7799493241669,1278.6326044690004,4.537112802000677,0.21583465406895633,0.06836417758595986,,,,,,,,,,,,,,,,,,
Netherlands,std,3.348159521437505,2.8980824853082825,0.2716419076672608,0.044297450417322914,0.0061272589111649525,0.27722009025711236,0.06482368958510841,0.13022593951106826,23.31974836127163,0.13192259202815143,2.902003333850287,2.9115163036486367,2.868240113202607,2.689251847447196,2.3539683692852655,0.08206831309569251,0.09447160366776465,0.1090271241561615,0.12426905171783834,0.13844733281778845,0.02466165813876394,0.02418040859584624,0.030355088284625038,0.039269589657316285,0.050545797128007754,73.03855994568664,74.63596554154299,1.9584378208333548,0.15071296662165135,0.06277651906710618,,,,,,,,,,,,,,,,,,
New Zealand,0.025,-332.73735025140695,1.5199822625953598,0.1960248515589058,0.0038938213219698843,0.06343361458595922,0.009851513841075781,0.026183167987763493,0.004556924623504471,54.84913400389155,0.9536533205055439,1.537981730559875,1.5475673610110385,1.5519293197748283,1.5514131464920617,1.551831812085437,0.006555353898733537,0.0011513436040461538,0.000911188816215719,0.0010549337936158227,0.001320752453470982,0.0002589850316142728,5.030441326741637e-05,3.2656939313998545e-05,3.9407533553035545e-05,5.562307821436152e-05,562.5787591385458,562.594671492121,1.548519846137846,0.0016106424310319762,7.776838247303068e-05,,,,,,,,,,,,,,,,,,
New Zealand,0.25,-327.02705640405793,2.454200544852419,0.29099601456651153,0.00942442497991727,0.11965123158741497,0.014144647433763792,0.05237201289820365,0.050120637510594646,62.95535439368094,1.1316860871442767,2.511901955462678,2.545061801210311,2.567562523813442,2.58141242904473,2.585848692476259,0.018275053406687856,0.00658276347587001,0.005776124013703225,0.006874344356910701,0.009069599071326064,0.0007745722999107736,0.00029213898677664114,0.00021579938744819253,0.00027253240896501097,0.000415269373037499,622.4392650202124,622.4583451728118,2.580105669929371,0.011552943745412225,0.0006135262058975779,,,,,,,,,,,,,,,,,,
New Zealand,0.5,-324.51953348722236,3.3062762708215097,0.366014141471287,0.016136624592306463,0.1879094361727528,0.01764519176733386,0.07973630930393004,0.11578513797160074,66.61284300662814,1.2359057651616936,3.4193268478078274,3.5060816762175726,3.573337056183446,3.6137377831919917,3.632803130892513,0.03421154706163322,0.019238452843534308,0.018161016734192202,0.02112150765571405,0.027052410926876623,0.001473430479132413,0.0008617203883641561,0.0007461333255290454,0.0009133295589571307,0.0013404084344841335,653.8481385549987,653.8688808552442,3.6264775771073388,0.03427958235239377,0.001972416023707209,,,,,,,,,,,,,,,,,,
New Zealand,0.75,-322.19428026753855,4.498730393947158,0.45338253818943386,0.02941914343363511,0.3336169752695265,0.022553754230882076,0.12737126795655246,0.21732414632404712,70.76738116735166,1.348645795649905,4.7625130720828714,4.991053919176075,5.181763749885089,5.303515913090526,5.378240117663294,0.06677083758404553,0.050150106255441695,0.05401243861173462,0.06608586756961915,0.0854022468309574,0.0029588290845752375,0.002331921061896308,0.0024413472369896024,0.0031395709815459014,0.004583354629071864,685.2570120897852,685.2794165376768,5.38194850926191,0.10934273217455312,0.006757476551002863,,,,,,,,,,,,,,,,,,
New Zealand,0.975,-318.55933121825103,8.253310824281106,0.7184591143042358,0.11498701522754426,1.041032381970044,0.03888058352948892,0.35022160830277627,0.5511120704192962,147.18815645059232,1.5903707767650248,9.3323675339876,10.348866320438127,11.274946323274657,11.902221902224783,12.18649188674517,0.2764425749388173,0.20951842060461856,0.2345007240512325,0.3315536640068487,0.46605205510226677,0.012447114812910848,0.010739064544743972,0.011909100925050542,0.01685864449336051,0.026796079942119813,745.1175179714517,745.1430902183674,12.139634401212579,0.5778481511776681,0.040255198538960354,,,,,,,,,,,,,,,,,,
New Zealand,mean,-324.79058811572884,3.708917041420607,0.3880429326069017,0.0265974614767968,0.2818107700886199,0.019358921013278754,0.10704515413331578,0.1571762195031109,72.39118461122754,1.2454944591621002,3.9331537780749652,4.123698485941984,4.289446414786354,4.398732802896445,4.454402194389377,0.06012135598291139,0.04100609024559392,0.04479612894226927,0.05857992121772472,0.07937999668604867,0.00266862686081627,0.001997635476929608,0.00209604661775464,0.002835842467585283,0.004351914585276324,653.8481385549987,653.8688808552442,4.4503980700395935,0.10010856668080853,0.006450314264095714,,,,,,,,,,,,,,,,,,
New Zealand,std,3.6347778287247743,1.7887387060213404,0.14438703489243215,0.03619220141107597,0.2897963962455304,0.007700304489676497,0.09999764525172807,0.15108945314471378,42.084134375192804,0.16208061049765538,2.0806970820477044,2.375461052425085,2.6403490249533323,2.808691171489704,2.887022120349391,0.09676062276881778,0.06217326405818344,0.06764846244253386,0.08971111629004928,0.12293476505122056,0.004339943593049955,0.003345324504167576,0.0035948411616321366,0.004802490748518129,0.007385882036052789,46.56686558343627,46.56932988722374,2.8687098294802076,0.15211511746448286,0.010971903076307965,,,,,,,,,,,,,,,,,,
Niger,0.025,-171.39172362366904,1.7163198548313547,0.2583170042757959,0.005295051802585726,0.025825503712412566,0.017332420629231064,0.024606424621640387,0.007769906091323995,15.942102579242428,1.4601873051302467,1.314723306334917,1.2861269001755544,1.2649662566535829,,,0.01660034776851766,0.016798855440690173,0.020394386052263444,,,0.0011232310387962565,0.0016183127195248228,0.0024547516441667454,,,270.95226987215517,270.9690474790863,,,,,,,,,,,,,,,,,,,,,
Niger,0.25,-168.47920223276924,3.355554237551998,0.41425722566234185,0.014745307043414972,0.0413656493546197,0.02738527562726608,0.048710444536978446,0.07228604557148394,34.52588419848992,1.7118800227132318,2.6058632412924876,2.5572251388966105,2.49654529646762,,,0.04815970719218763,0.06081996914053327,0.07581593047703133,,,0.0036200627088988414,0.006679591867779102,0.0104958510767052,,,314.4475779782561,314.4680661358101,,,,,,,,,,,,,,,,,,,,,
Niger,0.5,-167.25302232426571,4.988501840162696,0.5853652360828094,0.027550856737714405,0.05474114782313137,0.03610678923130696,0.0755675310787048,0.13751420009968013,47.11434085861454,1.861278025695018,3.9884150442489714,3.9211962864611953,3.8102532071570328,,,0.08680709352668843,0.11646491493065617,0.14383593804593775,,,0.006913473618141074,0.013809083045955958,0.021571127961850633,,,337.26961416955913,337.2920492571221,,,,,,,,,,,,,,,,,,,,,
Niger,0.75,-166.14186154767341,7.523487169062675,0.8655063099762418,0.053298816508467406,0.0750270313835085,0.04887316527877112,0.12489366350651243,0.22290914532470582,54.947848577239945,2.022973511135797,6.126729505224873,6.018662669542371,5.848451134781066,,,0.16127257757423089,0.21971127102320345,0.2644224488443725,,,0.0132929410047694,0.027707584172700105,0.04252111156148652,,,360.0916503608621,360.11603237843417,,,,,,,,,,,,,,,,,,,,,
Niger,0.975,-164.2654985834822,15.643250088349587,1.8441799468837066,0.22168683030741754,0.155149780647919,0.0953761584966537,0.4135439410717995,0.47992891504198104,151.1596266958243,2.37986245370254,12.858318535467788,12.801907431090353,12.598466451770875,,,0.5099330389836191,0.5990401675550194,0.6594295736086162,,,0.04542484255826752,0.08854930869141812,0.12552461005050997,,,403.5869584669631,403.6150510351579,,,,,,,,,,,,,,,,,,,,,
Niger,mean,-167.39852926298173,5.955769668269502,0.7079968515775537,0.04903161775157892,0.06389203102061,0.04125130962720194,0.11080299662346026,0.16351237437462934,53.18211688676273,1.876512967448071,4.80275310033363,4.733423138139493,4.618697720469635,,,0.12966731940196619,0.1662170587220331,0.19610046071915038,,,0.010948830019755081,0.021777037709616958,0.032572507462139993,,,337.26961416955913,337.2920492571221,,,,,,,,,,,,,,,,,,,,,
Niger,std,1.820752256007483,3.7242549967161187,0.4369548269793935,0.08336912757685974,0.03796371048798625,0.021699924077916495,0.13416067440762566,0.12713603802907703,42.989386896477015,0.23456806417700407,3.1149398639991497,3.1195761787446568,3.0888033424492067,,,0.13060729823715,0.15175571148932648,0.16704438719857584,,,0.012729631904842815,0.02385171819405302,0.03348430697033592,,,33.83600148804096,33.83888801079161,,,,,,,,,,,,,,,,,,,,,
Nigeria,0.025,-217.57007857776875,1.9584102704778843,0.2283520371861555,0.004645945442451167,0.03491822543415786,0.010903187765905115,0.02333169038463035,0.05994017692720778,13.207158709822046,0.6411051348102639,1.6997055869843705,1.6693599992939072,1.6313267536759888,1.5524514718556768,,0.02740839347207479,0.03364135389190098,0.0388276659889943,0.04244061595361465,,0.0010986608000016598,0.0021255436099888543,0.003102302843605161,0.003928869165828262,,377.13587905240064,377.1616774707219,,,,,,,,,,,,,,,,,,,,,
Nigeria,0.25,-213.4988133285377,3.6533079239769233,0.3871094334730152,0.01332540231198259,0.04988835825182499,0.014867130225637164,0.04425122825843612,0.14644445821000446,26.93415558766429,0.7759289395339286,3.2169483538973913,3.121998818701838,2.9652816847592067,2.7394001780497157,,0.06492905553687572,0.08895376915344717,0.10288426348625362,0.11200016303686947,,0.002764321114804912,0.00607649066944418,0.008775719519001583,0.010876319861406636,,410.1632540299503,410.1966980254691,,,,,,,,,,,,,,,,,,,,,
Nigeria,0.5,-211.67823888147603,5.393285740831627,0.5695051813051365,0.02437547503055466,0.06130164056256798,0.017764108720752722,0.06622134266330727,0.19942641157997112,37.09433325343187,0.8553077854158762,4.88425423922982,4.727664582240812,4.454706271807176,4.040512857851072,,0.10526992577011715,0.14612288085841074,0.16795852167028902,0.18182146714470065,,0.004605103652926096,0.010338116516466638,0.014863541252775817,0.018313927031433735,,427.4927541498872,427.53020978820405,,,,,,,,,,,,,,,,,,,,,
Nigeria,0.75,-210.05899235955542,7.6429180155881875,0.7621662011134503,0.04573510121920191,0.07704409565595319,0.02151000283667984,0.10474748847308893,0.267430663443151,48.92185233113197,0.9416113747795024,7.005744401027763,6.8196282574098195,6.491376078485378,5.994813148253305,,0.1750579168952768,0.24007227267528014,0.2715799361312321,0.29102584951612165,,0.007805268929044965,0.017446452121170776,0.02471218354357988,0.030138001304421874,,444.82225426982427,444.863721550939,,,,,,,,,,,,,,,,,,,,,
Nigeria,0.975,-207.49240466719604,13.865685486888804,1.3979559430020956,0.18991268204126915,0.12943193408058362,0.03262312308188005,0.29509038522493,0.5029877857933069,162.88642714305627,1.1286132308781722,12.993152432909143,12.87247459947587,12.519288858449109,11.732556479029222,,0.4826970098145001,0.5684986728203515,0.6015869938993258,0.6212831402697586,,0.022131794531983464,0.04379630844764646,0.05837767698221243,0.06836942508598322,,477.84962924737397,477.8987421056862,,,,,,,,,,,,,,,,,,,,,
Nigeria,mean,-211.89942983904507,6.02614121944647,0.6182329842812172,0.04227939529356089,0.066675248390196,0.0187824496304924,0.08977236320911704,0.21897905361809059,47.89219494767978,0.8628540511525902,5.493312544025737,5.363842576901527,5.1223017855700705,4.743754193696132,,0.14218894730946172,0.18585669748559056,0.2077377632280492,0.22145813813197646,,0.0063334247771468614,0.013562593696100168,0.018979333903252703,0.0229984275293597,,427.4927541498872,427.53020978820405,,,,,,,,,,,,,,,,,,,,,
Nigeria,std,2.588145885646062,3.1978170890317283,0.32882164133154673,0.07161427411938516,0.026103155295078784,0.005650633396105877,0.0916480158224443,0.11138097811986165,45.67997525201052,0.12428244237646227,3.0638964630641623,3.068109113932848,3.0086890461318383,2.850460051977595,,0.12336115530964196,0.1396288543161249,0.14658452547907933,0.15078007534291116,,0.005858470510492684,0.011170693040379393,0.014673809581565833,0.017109255581107003,,25.692755323411678,25.698702993923717,,,,,,,,,,,,,,,,,,,,,
North Macedonia,0.025,-290.2174739237689,1.8729829839860368,0.21209654958693558,0.0038502154365558845,0.01555022770982152,0.012203590049825679,0.022899284718267486,0.07071681818855895,15.03717211701956,0.8643284244103201,1.7132014919988423,1.6956740811059918,1.6737570828453705,1.6340030120098676,1.5480712988723364,0.01690603318306619,0.01571127263325513,0.017396239666351742,0.019912552649713384,0.02258378349333326,0.0008243384129542365,0.0011183778949687515,0.001446888401767615,0.00197756048444647,0.002684143653695732,499.4120863579711,499.44986657556365,,,,,,,,,,,,,,,,,,,,,
North Macedonia,0.25,-285.67311279517554,3.279181006091008,0.2910491043954234,0.009888678191883214,0.021235408208599895,0.016952282880601844,0.04304321128986273,0.21762502602642475,31.80753450830776,1.0227927349601837,3.010014402223999,2.962317162639939,2.8810131393080725,2.7434095316945113,2.5396150449405717,0.041860164895831144,0.046650365536002436,0.05336671316837634,0.060771683758797816,0.06789545818770606,0.0022113997178268463,0.003706021731208183,0.005128992344037488,0.006854754676062339,0.008780062585448674,546.4345409768714,546.4870839466842,,,,,,,,,,,,,,,,,,,,,
North Macedonia,0.5,-283.5045017305112,4.5947266285325234,0.39035347864992165,0.018131424348915362,0.02547400432445282,0.02054766342277834,0.06387089068206582,0.3000720320749339,43.96211976381964,1.112733694536217,4.265833276648814,4.1871199006057065,4.036157311506316,3.7935208645643836,3.469544787764024,0.07155055553030885,0.08607399397925625,0.09922095916374658,0.1112126934401805,0.12150161650447457,0.0038857004491827498,0.0071816089034277535,0.01019235154025557,0.013225144059564993,0.0162521466627341,571.107274838157,571.1675638403608,,,,,,,,,,,,,,,,,,,,,
North Macedonia,0.75,-281.47025085627513,6.5961185826853965,0.6013907325376944,0.03563453634283488,0.031126504218331807,0.025287782737135403,0.0991087782048055,0.3886554337780034,54.9974262884567,1.2082896074632141,6.150767121837617,6.006001007309522,5.735441448894522,5.337506757200085,4.821541874568233,0.1265617712280901,0.15685377944812134,0.17972364990966122,0.1982343737315277,0.21290094082018993,0.007046039518158813,0.013796412212891398,0.019626253895190862,0.024864705710519668,0.029614270620552906,595.7800086994425,595.8480437340377,,,,,,,,,,,,,,,,,,,,,
North Macedonia,0.975,-277.9411851849638,13.298223801739542,1.3031161901778183,0.1752707053045055,0.0484600452666166,0.03982087458667362,0.27005764881454797,0.6019439257390006,128.78227752171557,1.4112801660207575,12.627710122758039,12.44854654240716,11.901467890524849,10.88330047630827,9.412866389039298,0.4570793962784929,0.49936876812681014,0.5243739358993009,0.5422322345758892,0.5569501085856015,0.025544631274389138,0.047943160091342404,0.06312933819231323,0.0741438897827896,0.08268758332810532,642.8024633183429,642.8852611051582,,,,,,,,,,,,,,,,,,,,,
North Macedonia,mean,-283.654666202041,5.371313140643161,0.4940873701074316,0.03524547555169417,0.027142647924500246,0.02194707723542565,0.08448874149456331,0.309301487119294,49.04036519298897,1.1192386834154924,5.0126792734957215,4.920587618509588,4.73020384324564,4.415981655557953,3.987258157823967,0.10758673866251858,0.12529701783592284,0.13990793227763892,0.15248818452348573,0.16315382660043592,0.006015391306695497,0.011237292304874245,0.015527650875264224,0.019348107990423666,0.02290943733212563,571.107274838157,571.1675638403608,,,,,,,,,,,,,,,,,,,,,
North Macedonia,std,3.141923021908099,3.100891004360048,0.3137786603606452,0.06776883810984892,0.008658842322855468,0.007279134541359806,0.07703652329319702,0.13491179468856868,35.07353138630023,0.13939706972631677,2.995084204919397,2.9941955208528346,2.9009440213752637,2.644150948555625,2.2355903643306205,0.11534632236733917,0.12285964254734111,0.12925361532219035,0.13372284395149328,0.1371011239032898,0.006913075188639638,0.01249251434686841,0.016406675608611938,0.019114514705018668,0.021195001683108602,36.57984995934025,36.591334244147966,,,,,,,,,,,,,,,,,,,,,
Norway,0.025,-485.29931304611273,2.177374613012311,0.26885130267371204,0.005100884167770268,0.010565031407571977,0.012293222238655345,0.023148281195316454,0.019092472593423407,20.43558817511125,1.6709272764740606,1.9799541404241836,1.9158658335053396,1.8698679349184906,1.8255476042483125,1.7347534717195603,0.01817643798252809,0.01996172157769629,0.02541862593808393,0.03331159305837714,0.040122326648213386,0.0009037248225522755,0.0014850816910943168,0.002478186333527927,0.004264830334504012,0.006626289581672014,837.4156504009707,837.7022038894843,1.5339563989491456,0.04465750544221968,0.009037723506122919,,,,,,,,,,,,,,,,,,
Norway,0.25,-480.27135779963015,3.7797311809320187,0.3667571995302383,0.012124211514062021,0.015486872882198178,0.01896827883978215,0.04308676931164187,0.10936444597376804,36.82125461800301,1.8474686500325257,3.456509941676484,3.3935932477523387,3.319668750996906,3.1974461434656987,2.9689906863866735,0.04227531064821383,0.052183118746431514,0.06919456900271319,0.09052431998670202,0.1098903321723628,0.002545250460695243,0.004839732522067222,0.00838493309474759,0.01403229098680379,0.021251593967401946,919.0780688469392,919.3926731595184,2.523291603516631,0.12482219161463791,0.028771130169665225,,,,,,,,,,,,,,,,,,
Norway,0.5,-477.8122394180348,5.154223019454715,0.45108986174994464,0.020676118587959643,0.019674778253916912,0.025898116930026714,0.06285694752781235,0.16980822502459336,42.66169312108903,1.9481312747930901,4.770213925457592,4.7102987603195965,4.604038177085189,4.424290619782393,4.066804683478267,0.07104668680035688,0.09262415262465754,0.1216526233248974,0.1554237925469191,0.18699608639918602,0.005057606514825216,0.010294022533044414,0.017637343858841387,0.028105470056620313,0.04078474643776836,961.9264299781438,962.255752589084,3.3970566746884288,0.21166895306614242,0.05418929693276315,,,,,,,,,,,,,,,,,,
Norway,0.75,-475.5393382613052,7.132610903960285,0.6031646797383707,0.037707795333378424,0.02579110602632509,0.07487858499815579,0.09550842920978242,0.2450076181248233,47.73837046421088,2.0530356692688296,6.666848484740165,6.590849199555365,6.433048084616688,6.121702298924975,5.517808624745997,0.12274660343624709,0.16651750580896568,0.21540016608066892,0.2664047434407498,0.3123549540283436,0.013828211059047649,0.025143303168575538,0.040296139539564145,0.06008792205785052,0.08235563827785375,1004.7747911093484,1005.1188320186498,4.513480726817438,0.348881126062225,0.10450242113869863,,,,,,,,,,,,,,,,,,
Norway,0.975,-470.5242249733982,14.142187814753864,1.4221146598866619,0.14568586222164445,0.04934560511731318,2.535384226518533,0.2464900973349089,0.44964953341791913,62.97934081696614,2.27308918195059,13.299180743678518,13.120519956124305,12.585588545944779,11.476624897342028,9.613953511133992,0.3639303675294945,0.45170903854131983,0.5262941998207433,0.5901499453434864,0.6419407923162174,0.18167905840361187,0.1854668670480255,0.24381031520789267,0.3170630254415999,0.3866548902921116,1086.437209555317,1086.8093012886836,7.460345097790145,0.679740663622981,0.44323969750975384,,,,,,,,,,,,,,,,,,
Norway,mean,-477.8716674729315,5.902808097583665,0.5451236949346626,0.03408854655049814,0.02220989747431714,0.292109980205788,0.08074702767551442,0.18643589996438473,42.94161818477927,1.9538266834829876,5.49255497826296,5.416219289796736,5.2764640918163614,4.9999640828401555,4.4856438294496295,0.10043688142559866,0.12957325808641296,0.16303219182366072,0.19866773394846282,0.23058093580747258,0.023382959651835886,0.027996140058006058,0.04021858503996721,0.05666621314882955,0.07466930070119909,961.9264299781438,962.255752589084,3.680355948341444,0.2553264005277826,0.09161429591097489,,,,,,,,,,,,,,,,,,
Norway,std,3.7084408616827362,3.189790507808776,0.31400604208824195,0.050239270911447274,0.010490327978147635,0.8528981011985372,0.06649739176717143,0.11067368432372385,16.043393928570943,0.15384580076827595,3.056587050455949,3.062579081330865,2.980476486740785,2.6795215270677453,2.15293795144259,0.09576509043008441,0.11526523349751466,0.13259528163840187,0.147432123033369,0.1598110043332261,0.06224099062399001,0.05389011847185444,0.06635674835963272,0.08242310790470785,0.09778124286821907,63.527075272453075,63.54889665425598,1.5796389456302196,0.16978826683830275,0.10991690994585493,,,,,,,,,,,,,,,,,,
Oman,0.025,-305.2991895605239,1.3039742762748099,0.13645817142472544,0.0020236271833381464,0.031148439968609304,0.014335067856909365,0.02356853579337022,0.012817637848192339,12.683944268893203,1.4684389311033463,1.3024834353554469,1.301809247471728,1.3000760649898302,1.2975602838948455,1.2934518975922749,0.013646795216396062,0.009575993960703681,0.00818801112158023,0.007675480354300477,0.007458593507518112,0.00096972759106131,0.0010175813808664031,0.0009172155149329603,0.0008548755559597565,0.0008275012569262806,509.26261729728657,509.27042224363066,1.289221154705105,0.007384555650110003,0.0008135834706256005,1.2862933466652167,0.0073851316383015,0.0008141928077030317,,,,,,,,,,,,,,,
Oman,0.25,-301.90575860408705,1.957883381221549,0.17178308674640347,0.004590035499378432,0.052315969469156814,0.02139245273046683,0.04527511088729861,0.16178596718877092,37.231323053873524,1.6784190310491367,1.9513365445643034,1.942115112621031,1.9258544289803718,1.9001682600926477,1.8692007107566522,0.030859210228992406,0.0253633958486066,0.023460634020089244,0.02271460691859273,0.02245252329917085,0.0024620457499354934,0.0029363799376097713,0.0028606999665485864,0.0027799064912443962,0.0027467151484903496,571.2424803604218,571.2521835811511,1.8425262935108317,0.02245002366217278,0.002749163027095213,1.8270912066650709,0.02267680606107984,0.002785939121594001,,,,,,,,,,,,,,,
Oman,0.5,-300.4995885044769,2.551989979787777,0.210265807073087,0.0079515708543576,0.0719737996440101,0.02713076362693579,0.06829855814445969,0.39281632351045154,93.15493226120162,1.797608466707955,2.5385742832266947,2.519116078352768,2.4786504668437908,2.4172574464801335,2.358212103732266,0.051171959049940624,0.04406305338199777,0.04172392773492745,0.041021113304027135,0.04094004793102973,0.00429385085384825,0.005282871369162867,0.005308973073050238,0.005265938248532515,0.005263303309692772,603.7633829485442,603.7740821959394,2.309808857462512,0.04117891348894482,0.005309729694297793,2.2831484613642417,0.0417647439008364,0.005417443130953133,,,,,,,,,,,,,,,
